date,wrp,positive tests,test positivity rate,hospital admissions,Cook County beds in use
2020-08-01,Calumet,213.97,0.0572,15.26,774
2020-08-02,Calumet,205.42,0.058,15.26,767
2020-08-03,Calumet,205.58,0.057,15.54,773
2020-08-04,Calumet,220.49,0.0556,15.81,771
2020-08-05,Calumet,222.05,0.0544,16.08,769
2020-08-06,Calumet,225.47,0.0536,15.81,774
2020-08-07,Calumet,224.53,0.0551,15.54,788
2020-08-08,Calumet,213.04,0.0566,14.99,788
2020-08-09,Calumet,216.61,0.0566,15.81,785
2020-08-10,Calumet,211.02,0.0556,15.26,781
2020-08-11,Calumet,202.62,0.0574,14.72,780
2020-08-12,Calumet,202.31,0.0571,14.45,786
2020-08-13,Calumet,205.58,0.0594,14.99,789
2020-08-14,Calumet,199.21,0.0571,14.99,781
2020-08-15,Calumet,210.24,0.0556,15.54,795
2020-08-16,Calumet,211.48,0.0566,14.99,806
2020-08-17,Calumet,220.65,0.0567,15.26,808
2020-08-18,Calumet,224.85,0.0557,16.08,799
2020-08-19,Calumet,231.99,0.0585,16.08,786
2020-08-20,Calumet,228.73,0.0564,16.08,776
2020-08-21,Calumet,226.09,0.059,16.08,771
2020-08-22,Calumet,228.42,0.0594,16.08,749
2020-08-23,Calumet,220.65,0.0595,16.63,736
2020-08-24,Calumet,208.22,0.0599,16.35,727
2020-08-25,Calumet,194.86,0.0587,16.08,731
2020-08-26,Calumet,194.54,0.059,16.9,736
2020-08-27,Calumet,195.17,0.0605,16.9,732
2020-08-28,Calumet,188.02,0.0604,17.17,732
2020-08-29,Calumet,182.27,0.0578,16.9,732
2020-08-30,Calumet,175.28,0.0577,16.35,726
2020-08-31,Calumet,217.7,0.0582,16.9,725
2020-09-01,Calumet,230.75,0.0596,16.08,723
2020-09-02,Calumet,222.2,0.0597,15.54,719
2020-09-03,Calumet,217.23,0.0571,14.72,720
2020-09-04,Calumet,219.72,0.0527,14.99,715
2020-09-05,Calumet,204.18,0.0556,14.72,718
2020-09-06,Calumet,208.06,0.0559,13.36,717
2020-09-07,Calumet,161.76,0.0571,13.36,713
2020-09-08,Calumet,147.31,0.0546,13.63,707
2020-09-09,Calumet,137.36,0.0504,13.36,703
2020-09-10,Calumet,135.03,0.0499,12.81,705
2020-09-11,Calumet,132.23,0.0517,12.54,707
2020-09-12,Calumet,142.65,0.0491,12.81,697
2020-09-13,Calumet,147.93,0.0452,12.81,688
2020-09-14,Calumet,147.46,0.0436,12.81,687
2020-09-15,Calumet,166.42,0.0451,12.27,694
2020-09-16,Calumet,174.03,0.0475,12.27,692
2020-09-17,Calumet,177.92,0.0501,12.54,682
2020-09-18,Calumet,180.56,0.0468,11.72,682
2020-09-19,Calumet,178.07,0.0483,11.45,685
2020-09-20,Calumet,186.62,0.0492,11.45,689
2020-09-21,Calumet,190.5,0.0507,11.18,682
2020-09-22,Calumet,184.13,0.0512,11.45,679
2020-09-23,Calumet,179.32,0.0515,11.72,692
2020-09-24,Calumet,176.05,0.0514,11.72,701
2020-09-25,Calumet,180.09,0.0528,11.72,705
2020-09-26,Calumet,193.3,0.0517,12.27,707
2020-09-27,Calumet,187.4,0.0492,13.08,702
2020-09-28,Calumet,193.15,0.0472,13.08,708
2020-09-29,Calumet,190.35,0.047,12.81,716
2020-09-30,Calumet,197.81,0.049,12.81,707
2020-10-01,Calumet,210.71,0.0475,12.54,709
2020-10-02,Calumet,210.71,0.0491,11.99,702
2020-10-03,Calumet,221.74,0.0477,12.54,712
2020-10-04,Calumet,237.59,0.0501,12.54,731
2020-10-05,Calumet,238.52,0.0533,13.63,743
2020-10-06,Calumet,256.86,0.0523,14.72,743
2020-10-07,Calumet,269.91,0.0538,14.99,758
2020-10-08,Calumet,282.03,0.0568,15.54,771
2020-10-09,Calumet,305.65,0.0565,16.63,791
2020-10-10,Calumet,298.03,0.0598,16.35,804
2020-10-11,Calumet,310.15,0.0601,17.44,814
2020-10-12,Calumet,339.99,0.061,16.9,828
2020-10-13,Calumet,348.69,0.0647,16.08,851
2020-10-14,Calumet,398.1,0.0639,16.35,856
2020-10-15,Calumet,407.58,0.067,17.44,861
2020-10-16,Calumet,411.78,0.0694,17.17,878
2020-10-17,Calumet,437.88,0.0697,17.17,893
2020-10-18,Calumet,462.74,0.0764,18.81,912
2020-10-19,Calumet,451.09,0.0759,19.08,932
2020-10-20,Calumet,483.72,0.077,21.26,947
2020-10-21,Calumet,456.99,0.0801,23.71,989
2020-10-22,Calumet,480.61,0.0806,24.53,1028
2020-10-23,Calumet,485.12,0.0783,24.8,1058
2020-10-24,Calumet,512.31,0.0837,26.44,1093
2020-10-25,Calumet,535.46,0.0812,27.26,1128
2020-10-26,Calumet,586.9,0.0861,28.89,1162
2020-10-27,Calumet,606.17,0.0861,29.98,1211
2020-10-28,Calumet,678.73,0.0884,31.62,1252
2020-10-29,Calumet,715.87,0.0944,33.25,1295
2020-10-30,Calumet,744.62,0.1,34.07,1343
2020-10-31,Calumet,775.38,0.1014,35.98,1400
2020-11-01,Calumet,807.7,0.1095,37.07,1456
2020-11-02,Calumet,930.46,0.1124,40.61,1512
2020-11-03,Calumet,998.67,0.1129,41.97,1562
2020-11-04,Calumet,1003.8,0.1177,42.79,1610
2020-11-05,Calumet,1063.16,0.1201,45.25,1677
2020-11-06,Calumet,1162.14,0.1416,47.97,1750
2020-11-07,Calumet,1193.22,0.149,50.97,1823
2020-11-08,Calumet,1270.14,0.1485,53.15,1882
2020-11-09,Calumet,1270.6,0.1589,54.79,1960
2020-11-10,Calumet,1239.52,0.1635,56.69,2049
2020-11-11,Calumet,1269.05,0.1641,59.96,2140
2020-11-12,Calumet,1272.0,0.1657,60.51,2215
2020-11-13,Calumet,1257.7,0.162,58.87,2287
2020-11-14,Calumet,1221.19,0.1529,60.78,2357
2020-11-15,Calumet,1205.65,0.1577,63.23,2439
2020-11-16,Calumet,1136.5,0.1513,64.87,2515
2020-11-17,Calumet,1157.48,0.1515,65.14,2575
2020-11-18,Calumet,1144.12,0.1453,64.05,2627
2020-11-19,Calumet,1084.29,0.146,61.87,2683
2020-11-20,Calumet,1047.15,0.1353,62.69,2738
2020-11-21,Calumet,1067.82,0.1416,62.14,2780
2020-11-22,Calumet,1018.25,0.1405,61.05,2832
2020-11-23,Calumet,983.91,0.1287,58.87,2863
2020-11-24,Calumet,918.18,0.1234,56.42,2891
2020-11-25,Calumet,873.43,0.1255,56.15,2901
2020-11-26,Calumet,851.83,0.1191,53.42,2899
2020-11-27,Calumet,910.41,0.1182,53.15,2879
2020-11-28,Calumet,889.13,0.1123,53.97,2875
2020-11-29,Calumet,893.17,0.1096,54.79,2859
2020-11-30,Calumet,912.74,0.114,53.7,2836
2020-12-01,Calumet,940.56,0.1192,53.7,2821
2020-12-02,Calumet,949.57,0.1178,52.88,2806
2020-12-03,Calumet,984.69,0.1197,55.6,2781
2020-12-04,Calumet,901.09,0.1178,53.7,2768
2020-12-05,Calumet,900.47,0.1171,54.24,2726
2020-12-06,Calumet,999.45,0.1153,55.33,2683
2020-12-07,Calumet,979.87,0.1172,54.51,2648
2020-12-08,Calumet,975.21,0.1103,52.6,2618
2020-12-09,Calumet,972.88,0.1118,53.7,2580
2020-12-10,Calumet,949.11,0.1152,53.15,2561
2020-12-11,Calumet,945.07,0.1145,52.6,2528
2020-12-12,Calumet,920.05,0.1156,53.7,2524
2020-12-13,Calumet,792.16,0.1183,53.7,2508
2020-12-14,Calumet,766.37,0.1107,54.24,2492
2020-12-15,Calumet,733.89,0.1131,53.7,2465
2020-12-16,Calumet,707.48,0.1052,51.24,2447
2020-12-17,Calumet,662.73,0.0971,49.33,2419
2020-12-18,Calumet,650.3,0.0942,47.15,2391
2020-12-19,Calumet,649.52,0.0914,47.97,2340
2020-12-20,Calumet,618.6,0.089,46.88,2307
2020-12-21,Calumet,598.55,0.0831,43.07,2280
2020-12-22,Calumet,549.6,0.0816,46.61,2261
2020-12-23,Calumet,531.11,0.0846,45.79,2233
2020-12-24,Calumet,512.16,0.0817,43.61,2202
2020-12-25,Calumet,502.21,0.0798,40.07,2163
2020-12-26,Calumet,515.42,0.0763,40.34,2145
2020-12-27,Calumet,530.49,0.0753,41.43,2133
2020-12-28,Calumet,552.56,0.0794,41.97,2112
2020-12-29,Calumet,571.36,0.0816,40.88,2088
2020-12-30,Calumet,578.97,0.0845,38.43,2070
2020-12-31,Calumet,608.5,0.0869,37.89,2056
2021-01-01,Calumet,623.72,0.0886,36.52,2044
2021-01-02,Calumet,625.9,0.0924,38.43,2017
2021-01-03,Calumet,659.0,0.0941,37.61,1993
2021-01-04,Calumet,688.52,0.1009,37.61,1957
2021-01-05,Calumet,741.04,0.0994,37.61,1922
2021-01-06,Calumet,740.58,0.099,38.43,1896
2021-01-07,Calumet,727.68,0.1022,38.7,1870
2021-01-08,Calumet,733.12,0.1055,38.7,1854
2021-01-09,Calumet,707.63,0.1054,38.98,1838
2021-01-10,Calumet,654.18,0.099,38.98,1810
2021-01-11,Calumet,631.49,0.0961,38.43,1788
2021-01-12,Calumet,604.3,0.0978,38.16,1772
2021-01-13,Calumet,589.23,0.0948,38.16,1746
2021-01-14,Calumet,584.1,0.0862,36.25,1723
2021-01-15,Calumet,547.58,0.0849,35.98,1700
2021-01-16,Calumet,537.33,0.0825,35.98,1688
2021-01-17,Calumet,526.92,0.0764,35.16,1675
2021-01-18,Calumet,517.91,0.0754,34.62,1664
2021-01-19,Calumet,498.33,0.0727,34.07,1636
2021-01-20,Calumet,485.9,0.0714,33.53,1627
2021-01-21,Calumet,474.55,0.0727,32.98,1611
2021-01-22,Calumet,466.94,0.0691,31.62,1599
2021-01-23,Calumet,446.74,0.0641,30.25,1582
2021-01-24,Calumet,437.73,0.0679,30.25,1557
2021-01-25,Calumet,410.07,0.0663,28.62,1535
2021-01-26,Calumet,382.87,0.0645,27.53,1515
2021-01-27,Calumet,366.09,0.0625,27.26,1476
2021-01-28,Calumet,357.86,0.0612,25.89,1439
2021-01-29,Calumet,324.14,0.0587,24.53,1397
2021-01-30,Calumet,319.32,0.0552,24.26,1350
2021-01-31,Calumet,297.57,0.0521,23.17,1307
2021-02-01,Calumet,277.21,0.0518,22.62,1267
2021-02-02,Calumet,273.33,0.0479,22.08,1235
2021-02-03,Calumet,271.15,0.0469,21.81,1204
2021-02-04,Calumet,260.27,0.0438,21.53,1179
2021-02-05,Calumet,264.62,0.0411,21.26,1161
2021-02-06,Calumet,259.65,0.0422,21.26,1148
2021-02-07,Calumet,246.44,0.0416,21.81,1133
2021-02-08,Calumet,229.97,0.0411,21.81,1113
2021-02-09,Calumet,222.98,0.0425,20.44,1089
2021-02-10,Calumet,218.47,0.0427,19.35,1070
2021-02-11,Calumet,207.44,0.0394,19.62,1052
2021-02-12,Calumet,202.62,0.0374,18.53,1030
2021-02-13,Calumet,186.62,0.0364,18.26,1003
2021-02-14,Calumet,174.66,0.0368,17.17,979
2021-02-15,Calumet,166.58,0.0346,15.81,954
2021-02-16,Calumet,163.31,0.0338,15.54,927
2021-02-17,Calumet,154.77,0.0322,14.45,902
2021-02-18,Calumet,157.41,0.0334,14.99,870
2021-02-19,Calumet,159.43,0.0331,14.17,844
2021-02-20,Calumet,160.05,0.0335,14.17,822
2021-02-21,Calumet,160.52,0.0304,14.45,800
2021-02-22,Calumet,166.89,0.0318,14.45,778
2021-02-23,Calumet,167.2,0.0314,14.17,762
2021-02-24,Calumet,164.24,0.0306,14.17,747
2021-02-25,Calumet,161.29,0.0284,12.54,739
2021-02-26,Calumet,160.2,0.0286,11.99,721
2021-02-27,Calumet,156.94,0.0278,12.81,705
2021-02-28,Calumet,155.7,0.0284,12.27,692
2021-03-01,Calumet,143.58,0.0277,12.54,677
2021-03-02,Calumet,162.38,0.0275,12.54,668
2021-03-03,Calumet,158.03,0.0267,12.27,654
2021-03-04,Calumet,166.11,0.0278,12.54,642
2021-03-05,Calumet,166.89,0.0254,12.27,642
2021-03-06,Calumet,165.8,0.0293,11.99,645
2021-03-07,Calumet,169.99,0.0284,12.54,642
2021-03-08,Calumet,174.5,0.0299,12.27,644
2021-03-09,Calumet,146.06,0.0306,12.27,635
2021-03-10,Calumet,159.74,0.0304,12.54,630
2021-03-11,Calumet,149.64,0.0308,12.54,626
2021-03-12,Calumet,161.76,0.031,11.99,619
2021-03-13,Calumet,169.84,0.0263,11.99,617
2021-03-14,Calumet,186.31,0.0286,12.54,612
2021-03-15,Calumet,197.81,0.0273,13.08,609
2021-03-16,Calumet,209.46,0.0287,13.36,611
2021-03-17,Calumet,210.08,0.0301,13.63,614
2021-03-18,Calumet,220.96,0.032,14.17,615
2021-03-19,Calumet,210.24,0.0352,15.54,621
2021-03-20,Calumet,230.75,0.0368,16.08,621
2021-03-21,Calumet,220.34,0.0366,16.9,628
2021-03-22,Calumet,228.26,0.0375,17.72,642
2021-03-23,Calumet,235.1,0.0366,18.81,657
2021-03-24,Calumet,248.31,0.0388,19.62,675
2021-03-25,Calumet,258.56,0.0369,20.17,692
2021-03-26,Calumet,275.5,0.0384,20.17,705
2021-03-27,Calumet,268.35,0.0389,20.17,719
2021-03-28,Calumet,293.53,0.0414,20.71,737
2021-03-29,Calumet,307.82,0.0426,20.99,744
2021-03-30,Calumet,323.36,0.0449,20.71,753
2021-03-31,Calumet,330.51,0.0451,21.81,762
2021-04-01,Calumet,339.21,0.0479,21.26,769
2021-04-02,Calumet,350.71,0.0502,21.53,774
2021-04-03,Calumet,370.6,0.0542,23.99,784
2021-04-04,Calumet,380.23,0.0551,23.71,795
2021-04-05,Calumet,385.36,0.0554,24.26,809
2021-04-06,Calumet,400.43,0.0574,25.89,825
2021-04-07,Calumet,406.8,0.0601,26.17,849
2021-04-08,Calumet,420.48,0.0623,28.07,873
2021-04-09,Calumet,424.36,0.0606,28.35,898
2021-04-10,Calumet,426.38,0.0606,28.35,926
2021-04-11,Calumet,426.38,0.0598,29.44,958
2021-04-12,Calumet,429.18,0.0621,29.71,988
2021-04-13,Calumet,413.8,0.0612,29.44,1016
2021-04-14,Calumet,418.92,0.061,29.16,1032
2021-04-15,Calumet,404.47,0.0602,29.16,1050
2021-04-16,Calumet,400.12,0.0617,30.25,1072
2021-04-17,Calumet,387.23,0.0584,30.25,1086
2021-04-18,Calumet,375.1,0.059,31.07,1100
2021-04-19,Calumet,367.96,0.0568,31.34,1118
2021-04-20,Calumet,367.49,0.0558,31.07,1124
2021-04-21,Calumet,357.24,0.0537,30.8,1130
2021-04-22,Calumet,355.53,0.0532,29.71,1130
2021-04-23,Calumet,357.55,0.0511,28.07,1122
2021-04-24,Calumet,355.22,0.0512,28.07,1115
2021-04-25,Calumet,368.73,0.0513,26.71,1104
2021-04-26,Calumet,364.23,0.0517,27.53,1091
2021-04-27,Calumet,367.49,0.0519,27.8,1088
2021-04-28,Calumet,368.58,0.051,27.8,1087
2021-04-29,Calumet,374.02,0.0523,27.53,1080
2021-04-30,Calumet,364.38,0.0513,27.26,1074
2021-05-01,Calumet,360.34,0.053,27.26,1067
2021-05-02,Calumet,328.64,0.0521,27.8,1056
2021-05-03,Calumet,341.54,0.0524,26.98,1046
2021-05-04,Calumet,325.07,0.051,26.98,1035
2021-05-05,Calumet,313.42,0.0516,26.98,1032
2021-05-06,Calumet,305.18,0.0472,26.98,1033
2021-05-07,Calumet,290.88,0.0486,26.44,1033
2021-05-08,Calumet,282.18,0.0463,26.44,1036
2021-05-09,Calumet,288.55,0.0444,26.44,1037
2021-05-10,Calumet,256.08,0.0442,26.44,1032
2021-05-11,Calumet,250.02,0.0435,25.08,1024
2021-05-12,Calumet,243.03,0.0419,24.8,1004
2021-05-13,Calumet,230.59,0.043,22.62,981
2021-05-14,Calumet,231.53,0.0399,21.26,953
2021-05-15,Calumet,227.95,0.0387,20.71,933
2021-05-16,Calumet,221.74,0.0393,19.9,902
2021-05-17,Calumet,220.96,0.0375,19.62,868
2021-05-18,Calumet,209.0,0.0361,19.9,842
2021-05-19,Calumet,201.54,0.0351,18.53,823
2021-05-20,Calumet,201.07,0.0346,18.81,806
2021-05-21,Calumet,186.93,0.0344,17.99,789
2021-05-22,Calumet,182.11,0.0342,17.72,772
2021-05-23,Calumet,165.18,0.0324,17.72,763
2021-05-24,Calumet,150.57,0.0321,16.63,758
2021-05-25,Calumet,145.91,0.0315,16.35,749
2021-05-26,Calumet,138.92,0.0318,16.63,737
2021-05-27,Calumet,130.06,0.0295,15.54,723
2021-05-28,Calumet,124.78,0.0282,14.17,710
2021-05-29,Calumet,110.32,0.0268,12.54,690
2021-05-30,Calumet,107.99,0.0264,11.45,675
2021-05-31,Calumet,102.24,0.0254,11.18,650
2021-06-01,Calumet,96.81,0.0248,11.72,619
2021-06-02,Calumet,88.73,0.0236,10.63,595
2021-06-03,Calumet,79.87,0.0241,10.63,572
2021-06-04,Calumet,79.4,0.0225,10.36,549
2021-06-05,Calumet,74.28,0.0222,9.81,528
2021-06-06,Calumet,64.17,0.0205,10.36,501
2021-06-07,Calumet,58.74,0.0183,10.36,482
2021-06-08,Calumet,52.52,0.0179,9.27,471
2021-06-09,Calumet,53.45,0.0161,8.99,455
2021-06-10,Calumet,52.83,0.0143,8.18,443
2021-06-11,Calumet,47.24,0.0143,7.9,431
2021-06-12,Calumet,48.01,0.0129,8.45,421
2021-06-13,Calumet,79.71,0.0132,7.9,412
2021-06-14,Calumet,79.09,0.0133,7.36,400
2021-06-15,Calumet,80.18,0.0119,6.81,386
2021-06-16,Calumet,76.3,0.0119,7.09,365
2021-06-17,Calumet,74.59,0.0197,6.27,346
2021-06-18,Calumet,71.01,0.0191,4.91,330
2021-06-19,Calumet,66.51,0.0199,4.91,313
2021-06-20,Calumet,31.54,0.0189,4.91,298
2021-06-21,Calumet,26.26,0.0189,4.36,284
2021-06-22,Calumet,23.77,0.0181,4.63,271
2021-06-23,Calumet,23.77,0.0167,4.91,263
2021-06-24,Calumet,23.93,0.0078,4.36,256
2021-06-25,Calumet,26.73,0.0063,4.63,248
2021-06-26,Calumet,25.02,0.0059,4.36,245
2021-06-27,Calumet,29.52,0.0058,4.36,240
2021-06-28,Calumet,29.68,0.0061,4.36,237
2021-06-29,Calumet,32.32,0.0062,4.91,231
2021-06-30,Calumet,29.83,0.0058,5.18,226
2021-07-01,Calumet,27.5,0.0071,4.63,222
2021-07-02,Calumet,30.46,0.0073,4.36,218
2021-07-03,Calumet,36.21,0.0076,4.36,211
2021-07-04,Calumet,34.19,0.0079,4.63,204
2021-07-05,Calumet,38.23,0.0074,4.63,202
2021-07-06,Calumet,35.58,0.0081,4.36,206
2021-07-07,Calumet,39.62,0.0104,4.63,207
2021-07-08,Calumet,43.97,0.0103,5.18,208
2021-07-09,Calumet,42.42,0.0116,5.18,206
2021-07-10,Calumet,42.89,0.0105,5.18,208
2021-07-11,Calumet,45.99,0.0104,5.45,208
2021-07-12,Calumet,44.75,0.0106,6.0,210
2021-07-13,Calumet,56.87,0.0113,5.72,203
2021-07-14,Calumet,65.88,0.011,6.0,204
2021-07-15,Calumet,68.53,0.0114,6.0,201
2021-07-16,Calumet,67.13,0.0112,5.45,200
2021-07-17,Calumet,71.48,0.0146,6.0,201
2021-07-18,Calumet,83.75,0.0171,6.27,206
2021-07-19,Calumet,95.72,0.0181,6.54,206
2021-07-20,Calumet,93.7,0.0189,7.09,213
2021-07-21,Calumet,95.56,0.02,7.36,219
2021-07-22,Calumet,103.18,0.0229,7.9,234
2021-07-23,Calumet,114.05,0.0265,8.45,247
2021-07-24,Calumet,127.57,0.0259,8.18,264
2021-07-25,Calumet,126.02,0.0259,8.45,278
2021-07-26,Calumet,136.12,0.0271,8.45,291
2021-07-27,Calumet,151.66,0.0292,8.72,304
2021-07-28,Calumet,157.87,0.0325,9.81,314
2021-07-29,Calumet,169.22,0.0326,9.27,319
2021-07-30,Calumet,183.51,0.0329,9.27,324
2021-07-31,Calumet,182.89,0.0359,10.9,327
2021-08-01,Calumet,201.38,0.0365,10.63,331
2021-08-02,Calumet,211.48,0.0383,10.9,340
2021-08-03,Calumet,215.37,0.0401,11.72,347
2021-08-04,Calumet,225.16,0.0389,11.99,362
2021-08-05,Calumet,232.15,0.041,13.36,373
2021-08-06,Calumet,237.9,0.041,13.36,395
2021-08-07,Calumet,258.25,0.0396,14.17,413
2021-08-08,Calumet,251.11,0.041,15.26,436
2021-08-09,Calumet,250.8,0.0421,15.81,455
2021-08-10,Calumet,266.8,0.0425,16.9,475
2021-08-11,Calumet,274.88,0.045,18.81,495
2021-08-12,Calumet,273.79,0.0439,19.08,520
2021-08-13,Calumet,280.78,0.0446,19.9,539
2021-08-14,Calumet,276.28,0.0506,19.9,563
2021-08-15,Calumet,273.79,0.0508,20.17,586
2021-08-16,Calumet,295.39,0.0495,19.9,612
2021-08-17,Calumet,293.84,0.05,19.9,635
2021-08-18,Calumet,281.87,0.0486,20.17,654
2021-08-19,Calumet,283.43,0.0476,19.08,674
2021-08-20,Calumet,279.54,0.0505,17.99,685
2021-08-21,Calumet,292.44,0.0475,18.26,695
2021-08-22,Calumet,306.27,0.0463,19.35,701
2021-08-23,Calumet,310.77,0.0473,20.44,710
2021-08-24,Calumet,291.2,0.0481,20.17,725
2021-08-25,Calumet,333.77,0.0507,20.99,736
2021-08-26,Calumet,325.85,0.0543,22.08,751
2021-08-27,Calumet,339.52,0.053,21.53,763
2021-08-28,Calumet,344.96,0.0499,21.26,775
2021-08-29,Calumet,351.95,0.0554,20.99,789
2021-08-30,Calumet,354.28,0.0528,20.99,797
2021-08-31,Calumet,374.95,0.0512,21.53,798
2021-09-01,Calumet,347.76,0.0509,21.81,805
2021-09-02,Calumet,353.51,0.0494,21.26,804
2021-09-03,Calumet,333.93,0.0507,20.99,815
2021-09-04,Calumet,321.34,0.0507,21.53,818
2021-09-05,Calumet,324.29,0.047,21.53,821
2021-09-06,Calumet,319.79,0.0472,21.26,829
2021-09-07,Calumet,323.36,0.0468,21.81,836
2021-09-08,Calumet,320.25,0.0465,22.62,846
2021-09-09,Calumet,312.48,0.0471,21.26,853
2021-09-10,Calumet,343.87,0.0451,19.9,854
2021-09-11,Calumet,348.69,0.046,19.08,861
2021-09-12,Calumet,348.69,0.0439,19.62,864
2021-09-13,Calumet,333.31,0.0433,19.9,866
2021-09-14,Calumet,328.64,0.0452,19.08,866
2021-09-15,Calumet,330.51,0.0445,17.99,860
2021-09-16,Calumet,336.88,0.0419,17.99,849
2021-09-17,Calumet,311.71,0.0415,18.26,839
2021-09-18,Calumet,303.01,0.0372,18.53,823
2021-09-19,Calumet,295.08,0.0364,17.72,811
2021-09-20,Calumet,296.48,0.0362,16.9,798
2021-09-21,Calumet,279.23,0.0337,16.63,786
2021-09-22,Calumet,272.08,0.0301,17.44,776
2021-09-23,Calumet,271.31,0.0296,16.63,766
2021-09-24,Calumet,261.67,0.027,15.81,760
2021-09-25,Calumet,257.63,0.025,15.54,752
2021-09-26,Calumet,259.5,0.024,16.08,745
2021-09-27,Calumet,258.1,0.0232,16.63,732
2021-09-28,Calumet,270.37,0.0224,15.54,723
2021-09-29,Calumet,267.11,0.022,16.35,712
2021-09-30,Calumet,257.63,0.0204,16.63,709
2021-10-01,Calumet,271.62,0.0203,16.35,703
2021-10-02,Calumet,274.88,0.0211,16.63,699
2021-10-03,Calumet,279.39,0.0196,16.35,693
2021-10-04,Calumet,272.08,0.0191,14.99,689
2021-10-05,Calumet,249.4,0.0195,15.26,690
2021-10-06,Calumet,257.94,0.0196,16.35,682
2021-10-07,Calumet,263.69,0.0195,15.26,669
2021-10-08,Calumet,246.29,0.019,14.45,658
2021-10-09,Calumet,238.83,0.0182,14.45,648
2021-10-10,Calumet,218.79,0.0197,14.17,633
2021-10-11,Calumet,207.91,0.0204,13.63,626
2021-10-12,Calumet,224.07,0.0192,13.63,610
2021-10-13,Calumet,205.58,0.0198,13.36,609
2021-10-14,Calumet,202.47,0.0194,12.81,609
2021-10-15,Calumet,203.71,0.0187,12.54,602
2021-10-16,Calumet,196.88,0.02,11.99,596
2021-10-17,Calumet,195.32,0.0188,12.54,591
2021-10-18,Calumet,210.39,0.0185,14.17,584
2021-10-19,Calumet,199.67,0.0192,13.63,580
2021-10-20,Calumet,204.49,0.0179,13.08,568
2021-10-21,Calumet,204.18,0.0182,11.72,557
2021-10-22,Calumet,207.6,0.0195,11.45,550
2021-10-23,Calumet,205.11,0.018,12.27,548
2021-10-24,Calumet,214.43,0.0188,12.27,539
2021-10-25,Calumet,207.75,0.0186,12.54,532
2021-10-26,Calumet,224.85,0.0185,12.54,526
2021-10-27,Calumet,228.11,0.0185,13.08,523
2021-10-28,Calumet,232.77,0.019,13.63,527
2021-10-29,Calumet,235.41,0.0184,13.36,531
2021-10-30,Calumet,231.22,0.0198,12.81,535
2021-10-31,Calumet,256.39,0.0193,13.08,543
2021-11-01,Calumet,267.42,0.0201,12.54,546
2021-11-02,Calumet,271.46,0.0207,12.81,550
2021-11-03,Calumet,279.7,0.0202,13.08,553
2021-11-04,Calumet,281.87,0.0222,12.54,550
2021-11-05,Calumet,280.01,0.0218,12.54,558
2021-11-06,Calumet,332.53,0.022,13.36,563
2021-11-07,Calumet,342.47,0.0226,12.81,567
2021-11-08,Calumet,355.84,0.0224,14.17,570
2021-11-09,Calumet,351.18,0.0225,14.45,577
2021-11-10,Calumet,362.52,0.0263,14.72,585
2021-11-11,Calumet,365.16,0.0259,14.45,600
2021-11-12,Calumet,368.42,0.0268,14.72,612
2021-11-13,Calumet,375.1,0.0269,15.26,618
2021-11-14,Calumet,388.93,0.0289,16.63,628
2021-11-15,Calumet,394.22,0.0289,17.44,641
2021-11-16,Calumet,420.32,0.0287,17.99,653
2021-11-17,Calumet,403.39,0.029,19.35,666
2021-11-18,Calumet,450.31,0.0298,19.08,678
2021-11-19,Calumet,475.95,0.0309,19.62,690
2021-11-20,Calumet,464.61,0.032,20.71,706
2021-11-21,Calumet,459.79,0.0294,21.26,728
2021-11-22,Calumet,430.11,0.0317,21.81,753
2021-11-23,Calumet,423.59,0.0325,21.81,770
2021-11-24,Calumet,435.55,0.032,23.71,789
2021-11-25,Calumet,430.42,0.0333,23.99,804
2021-11-26,Calumet,437.42,0.0338,23.99,825
2021-11-27,Calumet,441.3,0.0376,24.53,848
2021-11-28,Calumet,517.44,0.0423,25.35,865
2021-11-29,Calumet,600.26,0.0453,26.17,884
2021-11-30,Calumet,628.08,0.0464,26.71,907
2021-12-01,Calumet,645.63,0.0478,27.8,935
2021-12-02,Calumet,698.31,0.0515,28.62,963
2021-12-03,Calumet,716.34,0.0524,28.89,984
2021-12-04,Calumet,721.77,0.0494,30.8,1011
2021-12-05,Calumet,709.96,0.048,31.89,1041
2021-12-06,Calumet,708.57,0.047,32.98,1069
2021-12-07,Calumet,776.78,0.047,34.62,1103
2021-12-08,Calumet,806.46,0.0437,35.43,1132
2021-12-09,Calumet,754.41,0.0433,35.98,1166
2021-12-10,Calumet,783.15,0.0426,35.43,1203
2021-12-11,Calumet,852.14,0.0452,36.25,1239
2021-12-12,Calumet,911.5,0.0447,37.07,1279
2021-12-13,Calumet,1034.26,0.0428,37.07,1313
2021-12-14,Calumet,1111.02,0.0439,38.16,1342
2021-12-15,Calumet,1204.87,0.0506,40.34,1376
2021-12-16,Calumet,1403.46,0.0534,40.61,1408
2021-12-17,Calumet,1533.67,0.0597,41.43,1449
2021-12-18,Calumet,1777.32,0.063,42.25,1484
2021-12-19,Calumet,2022.21,0.0701,44.16,1524
2021-12-20,Calumet,2294.91,0.0806,46.88,1573
2021-12-21,Calumet,2424.97,0.0831,51.79,1634
2021-12-22,Calumet,2502.2,0.0921,53.42,1701
2021-12-23,Calumet,2420.78,0.1022,55.6,1775
2021-12-24,Calumet,2625.89,0.1188,57.24,1839
